traffic_id,traffic_date,article_id,activeUsers,sessions,screenPageViews,screenPageViewsPerSession,screenPageViewsPerUser
1443,2024-03-23,5554441,670,748,1800,2.406417112,2.686567164
1444,2024-03-23,5556180,644,685,1763,2.573722628,2.73757764
1445,2024-03-23,5556075,633,759,3213,4.233201581,5.075829384
1446,2024-03-23,5556761,633,691,1863,2.696092619,2.943127962
1447,2024-03-23,5554788,628,659,1821,2.763277693,2.899681529
1448,2024-03-23,5557450,607,654,2904,4.440366972,4.784184514
1449,2024-03-23,5557707,607,628,1994,3.175159236,3.285008237
1450,2024-03-23,5556036,596,617,1967,3.188006483,3.30033557
1451,2024-03-23,5557168,586,670,1334,1.991044776,2.276450512
1452,2024-03-23,5556147,581,596,2946,4.94295302,5.070567986
1453,2024-03-23,5557391,560,576,1753,3.043402778,3.130357143
1454,2024-03-23,5557169,539,555,1350,2.432432432,2.504638219
1455,2024-03-23,5556419,487,513,795,1.549707602,1.632443532
1456,2024-03-23,5556963,476,607,1287,2.120263591,2.703781513
1457,2024-03-23,5557456,471,502,1648,3.282868526,3.498938429
1458,2024-03-23,5553473,466,492,1418,2.882113821,3.042918455
1459,2024-03-23,5555960,466,534,1596,2.988764045,3.424892704
1460,2024-03-23,5555076,460,523,2281,4.361376673,4.958695652
1461,2024-03-23,5557513,460,534,1303,2.440074906,2.832608696
1462,2024-03-23,5552343,440,481,1141,2.372141372,2.593181818
1463,2024-03-23,5557691,440,450,1538,3.417777778,3.495454545
1464,2024-03-23,5557731,440,492,963,1.957317073,2.188636364
1465,2024-03-23,5555815,419,460,1167,2.536956522,2.785202864
1466,2024-03-23,5557139,413,450,466,1.035555556,1.128329298
1467,2024-03-23,5551194,403,460,717,1.558695652,1.779156328
1468,2024-03-23,5556818,403,523,973,1.86042065,2.41439206
1469,2024-03-23,5557493,403,450,481,1.068888889,1.193548387
1470,2024-03-23,5557727,403,434,994,2.290322581,2.466501241
1471,2024-03-23,5552547,382,424,1177,2.775943396,3.081151832
1472,2024-03-23,5557439,382,392,1219,3.109693878,3.191099476
1473,2024-03-23,5556730,377,450,1251,2.78,3.318302387
1474,2024-03-23,5554516,372,387,675,1.744186047,1.814516129
1475,2024-03-23,5555077,356,403,623,1.545905707,1.75
1476,2024-03-23,5554041,351,382,769,2.013089005,2.190883191
1477,2024-03-23,5556596,351,419,905,2.159904535,2.578347578
1478,2024-03-23,5556784,351,377,890,2.360742706,2.535612536
1479,2024-03-23,5557134,351,392,1292,3.295918367,3.680911681
1480,2024-03-23,5557461,340,408,638,1.56372549,1.876470588
1481,2024-03-23,5557334,335,392,445,1.135204082,1.328358209
1482,2024-03-23,5556584,324,356,942,2.646067416,2.907407407
1483,2024-03-23,5555683,314,345,1962,5.686956522,6.248407643
1484,2024-03-23,5557462,314,356,832,2.337078652,2.649681529
1485,2024-03-23,5556997,309,392,602,1.535714286,1.948220065
1486,2024-03-23,5556568,303,356,1052,2.95505618,3.471947195
1487,2024-03-23,5557524,298,324,743,2.293209877,2.493288591
1488,2024-03-23,5556787,293,293,727,2.481228669,2.481228669
1489,2024-03-23,5557110,293,309,1088,3.521035599,3.71331058
1490,2024-03-23,5552284,288,382,722,1.890052356,2.506944444
1491,2024-03-23,5555546,283,293,910,3.105802048,3.215547703
1492,2024-03-23,5556912,277,293,774,2.641638225,2.794223827
1493,2024-03-23,5557446,272,288,926,3.215277778,3.404411765
1494,2024-03-23,5556670,262,314,832,2.649681529,3.175572519
1495,2024-03-23,5557453,262,293,774,2.641638225,2.954198473
1496,2024-03-23,5554400,251,272,555,2.040441176,2.211155378
1497,2024-03-23,5554868,251,283,790,2.791519435,3.147410359
1498,2024-03-23,5556168,251,277,806,2.909747292,3.211155378
1499,2024-03-23,5556679,251,277,931,3.36101083,3.709163347
1500,2024-03-23,5557539,251,272,691,2.540441176,2.752988048
1501,2024-03-23,5555640,246,272,1554,5.713235294,6.317073171
1502,2024-03-23,5556770,246,262,481,1.835877863,1.955284553
1503,2024-03-23,5556777,246,256,858,3.3515625,3.487804878
1504,2024-03-23,5557112,246,256,309,1.20703125,1.256097561
1505,2024-03-23,5557365,246,324,476,1.469135802,1.93495935
1506,2024-03-23,5557700,246,293,576,1.965870307,2.341463415
1507,2024-03-23,5557347,235,235,460,1.957446809,1.957446809
1508,2024-03-23,5557058,230,267,413,1.546816479,1.795652174
1509,2024-03-23,5557644,230,241,596,2.473029046,2.591304348
1510,2024-03-23,5521646,225,235,277,1.178723404,1.231111111
1511,2024-03-23,5553826,220,220,623,2.831818182,2.831818182
1512,2024-03-23,5556522,220,251,612,2.438247012,2.781818182
1513,2024-03-23,5556672,220,230,680,2.956521739,3.090909091
1514,2024-03-23,5557106,220,230,685,2.97826087,3.113636364
1515,2024-03-23,5523515,215,246,267,1.085365854,1.241860465
1516,2024-03-23,5553427,215,251,602,2.398406375,2.8
1517,2024-03-23,5557500,215,220,753,3.422727273,3.502325581
1518,2024-03-23,5556986,209,220,853,3.877272727,4.081339713
1519,2024-03-23,5553485,204,293,617,2.105802048,3.024509804
1520,2024-03-23,5556909,204,225,487,2.164444444,2.387254902
1521,2024-03-23,5557231,204,225,623,2.768888889,3.053921569
1522,2024-03-23,5557402,204,220,733,3.331818182,3.593137255
1523,2024-03-23,5557475,204,230,246,1.069565217,1.205882353
1524,2024-03-23,5554784,199,220,466,2.118181818,2.341708543
1525,2024-03-23,5556629,199,256,251,0.98046875,1.261306533
1526,2024-03-23,5553975,194,215,372,1.730232558,1.917525773
1527,2024-03-23,5555777,194,215,1057,4.91627907,5.448453608
1528,2024-03-23,5552415,188,220,408,1.854545455,2.170212766
1529,2024-03-23,5556254,188,267,481,1.801498127,2.558510638
1530,2024-03-23,5557079,188,220,476,2.163636364,2.531914894
1531,2024-03-23,5557555,188,209,309,1.4784689,1.643617021
1532,2024-03-23,5556703,183,220,654,2.972727273,3.573770492
1533,2024-03-23,5552090,178,194,513,2.644329897,2.882022472
1534,2024-03-23,5556355,178,194,602,3.103092784,3.382022472
1535,2024-03-23,5556600,178,209,617,2.95215311,3.466292135
1536,2024-03-23,5556797,178,199,816,4.100502513,4.584269663
1537,2024-03-23,5557210,178,183,298,1.628415301,1.674157303
1538,2024-03-23,5557033,173,188,434,2.308510638,2.50867052
1539,2024-03-23,5557340,173,183,309,1.68852459,1.786127168
1540,2024-03-23,5557474,173,194,445,2.293814433,2.572254335
1541,2024-03-23,5550741,167,267,251,0.9400749064,1.502994012
1542,2024-03-23,5553851,167,251,366,1.458167331,2.191616766
1543,2024-03-23,5557020,167,167,408,2.443113772,2.443113772
1544,2024-03-23,5557044,167,173,361,2.086705202,2.161676647
1545,2024-03-23,5552300,162,173,481,2.780346821,2.969135802
1546,2024-03-23,5556243,162,220,528,2.4,3.259259259
1547,2024-03-23,5556350,162,178,466,2.617977528,2.87654321
1548,2024-03-23,5556457,162,178,283,1.58988764,1.74691358
1549,2024-03-23,5557190,162,188,445,2.367021277,2.74691358
1550,2024-03-23,5557665,162,162,361,2.228395062,2.228395062
1551,2024-03-23,5555520,157,173,262,1.514450867,1.668789809
1552,2024-03-23,5556885,157,157,309,1.968152866,1.968152866
1553,2024-03-23,5557216,157,157,413,2.630573248,2.630573248
1554,2024-03-23,5557505,157,162,466,2.87654321,2.968152866
1555,2024-03-23,5556456,152,235,460,1.957446809,3.026315789
1556,2024-03-23,5557451,152,157,508,3.23566879,3.342105263
1557,2024-03-23,5556780,147,157,481,3.063694268,3.272108844
1558,2024-03-23,5556896,147,152,853,5.611842105,5.802721088
1559,2024-03-23,5556969,147,152,419,2.756578947,2.850340136
1560,2024-03-23,5554434,141,157,366,2.331210191,2.595744681
1561,2024-03-23,5554465,141,152,434,2.855263158,3.078014184
1562,2024-03-23,5555158,141,162,330,2.037037037,2.340425532
1563,2024-03-23,5556304,141,141,361,2.560283688,2.560283688
1564,2024-03-23,5557218,141,152,256,1.684210526,1.815602837
1565,2024-03-23,5557548,141,157,220,1.401273885,1.560283688
1566,2024-03-23,5554100,136,162,534,3.296296296,3.926470588
1567,2024-03-23,5557294,136,136,215,1.580882353,1.580882353
1568,2024-03-23,5555883,131,136,324,2.382352941,2.473282443
1569,2024-03-23,5556576,131,136,152,1.117647059,1.160305344
1570,2024-03-23,5556944,131,152,377,2.480263158,2.877862595
1571,2024-03-23,5541351,126,167,199,1.191616766,1.579365079
1572,2024-03-23,5541506,126,152,152,1,1.206349206
1573,2024-03-23,5551139,126,126,392,3.111111111,3.111111111
1574,2024-03-23,5555775,126,152,235,1.546052632,1.865079365
1575,2024-03-23,5555802,126,141,429,3.042553191,3.404761905
1576,2024-03-23,5556034,126,126,560,4.444444444,4.444444444
1577,2024-03-23,5557075,126,136,335,2.463235294,2.658730159
1578,2024-03-23,5552216,120,147,319,2.170068027,2.658333333
1579,2024-03-23,5556390,120,126,434,3.444444444,3.616666667
1580,2024-03-23,5557255,120,136,235,1.727941176,1.958333333
1581,2024-03-23,5557359,120,126,204,1.619047619,1.7
1582,2024-03-23,5554070,115,115,220,1.913043478,1.913043478
1583,2024-03-23,5555573,115,147,377,2.56462585,3.27826087
1584,2024-03-23,5555847,115,126,173,1.373015873,1.504347826
1585,2024-03-23,5556397,115,157,440,2.802547771,3.826086957
1586,2024-03-23,5556599,115,120,215,1.791666667,1.869565217
1587,2024-03-23,5556647,115,131,408,3.114503817,3.547826087
1588,2024-03-23,5556905,115,152,246,1.618421053,2.139130435
1589,2024-03-23,5542960,110,131,131,1,1.190909091
1590,2024-03-23,5557357,110,120,173,1.441666667,1.572727273
1591,2024-03-23,5534077,105,105,638,6.076190476,6.076190476
1592,2024-03-23,5554330,105,141,241,1.709219858,2.295238095
1593,2024-03-23,5556592,105,105,246,2.342857143,2.342857143
1594,2024-03-23,5556654,105,115,351,3.052173913,3.342857143
1595,2024-03-23,5557021,105,152,241,1.585526316,2.295238095
1596,2024-03-23,5557236,105,105,267,2.542857143,2.542857143
1597,2024-03-23,5553346,99,152,194,1.276315789,1.95959596
1598,2024-03-23,5554417,99,120,262,2.183333333,2.646464646
1599,2024-03-23,5555697,99,110,136,1.236363636,1.373737374
1600,2024-03-23,5557126,99,99,110,1.111111111,1.111111111
1601,2024-03-23,5557205,99,131,183,1.396946565,1.848484848
1602,2024-03-23,5557787,99,105,199,1.895238095,2.01010101
1603,2024-03-23,5548541,94,99,110,1.111111111,1.170212766
1604,2024-03-23,5556597,94,94,188,2,2
1605,2024-03-23,5556668,94,99,361,3.646464646,3.840425532
1606,2024-03-23,5533436,89,89,324,3.640449438,3.640449438
1607,2024-03-23,5551781,89,89,141,1.584269663,1.584269663
1608,2024-03-23,5551876,89,105,183,1.742857143,2.056179775
1609,2024-03-23,5555734,89,89,131,1.471910112,1.471910112
1610,2024-03-23,5556718,89,94,199,2.117021277,2.235955056
1611,2024-03-23,5556954,89,105,173,1.647619048,1.943820225
1612,2024-03-23,5552564,84,94,225,2.393617021,2.678571429
1613,2024-03-23,5555672,84,94,162,1.723404255,1.928571429
1614,2024-03-23,5556608,84,84,262,3.119047619,3.119047619
1615,2024-03-23,5556746,84,115,209,1.817391304,2.488095238
1616,2024-03-23,5556834,84,84,251,2.988095238,2.988095238
1617,2024-03-23,5557184,84,84,147,1.75,1.75
1618,2024-03-23,5557380,84,84,199,2.369047619,2.369047619
1619,2024-03-23,5516769,78,89,136,1.528089888,1.743589744
1620,2024-03-23,5556324,78,110,173,1.572727273,2.217948718
1621,2024-03-23,5556578,78,78,141,1.807692308,1.807692308
1622,2024-03-23,5557363,78,84,204,2.428571429,2.615384615
1623,2024-03-23,5557407,78,99,120,1.212121212,1.538461538
1624,2024-03-23,5553464,73,99,220,2.222222222,3.01369863
1625,2024-03-23,5554166,73,73,120,1.643835616,1.643835616
1626,2024-03-23,5554624,73,73,183,2.506849315,2.506849315
1627,2024-03-23,5555810,73,141,147,1.042553191,2.01369863
1628,2024-03-23,5556312,73,78,120,1.538461538,1.643835616
1629,2024-03-23,5556538,73,84,183,2.178571429,2.506849315
1630,2024-03-23,5556618,73,84,147,1.75,2.01369863
1631,2024-03-23,5556681,73,78,377,4.833333333,5.164383562
1632,2024-03-23,5556991,73,78,288,3.692307692,3.945205479
1633,2024-03-23,5557369,73,78,131,1.679487179,1.794520548
1634,2024-03-23,5557643,73,78,178,2.282051282,2.438356164
1635,2024-03-23,5541550,68,68,167,2.455882353,2.455882353
1636,2024-03-23,5551493,68,89,157,1.764044944,2.308823529
1637,2024-03-23,5551927,68,78,288,3.692307692,4.235294118
1638,2024-03-23,5555272,68,99,120,1.212121212,1.764705882
1639,2024-03-23,5555701,68,78,173,2.217948718,2.544117647
1640,2024-03-23,5555859,68,68,209,3.073529412,3.073529412
1641,2024-03-23,5556280,68,68,209,3.073529412,3.073529412
1642,2024-03-23,5556394,68,78,131,1.679487179,1.926470588
1643,2024-03-23,5556635,68,73,115,1.575342466,1.691176471
1644,2024-03-23,5557267,68,73,162,2.219178082,2.382352941
1645,2024-03-23,5557272,68,68,152,2.235294118,2.235294118
1646,2024-03-23,5557275,68,73,147,2.01369863,2.161764706
1647,2024-03-23,5557281,68,73,115,1.575342466,1.691176471
1648,2024-03-23,5557432,68,78,167,2.141025641,2.455882353
1649,2024-03-23,5557515,68,68,173,2.544117647,2.544117647
1650,2024-03-23,5557667,68,68,162,2.382352941,2.382352941
1651,2024-03-23,5552088,63,68,199,2.926470588,3.158730159
1652,2024-03-23,5554719,63,89,209,2.348314607,3.317460317
1653,2024-03-23,5554750,63,78,141,1.807692308,2.238095238
1654,2024-03-23,5555047,63,73,235,3.219178082,3.73015873
1655,2024-03-23,5555304,63,99,188,1.898989899,2.984126984
1656,2024-03-23,5555510,63,68,199,2.926470588,3.158730159
1657,2024-03-23,5555614,63,63,136,2.158730159,2.158730159
1658,2024-03-23,5556336,63,63,131,2.079365079,2.079365079
1659,2024-03-23,5556582,63,68,141,2.073529412,2.238095238
1660,2024-03-23,5556613,63,120,136,1.133333333,2.158730159
1661,2024-03-23,5556627,63,105,136,1.295238095,2.158730159
1662,2024-03-23,5556717,63,63,178,2.825396825,2.825396825
1663,2024-03-23,5556723,63,68,110,1.617647059,1.746031746
1664,2024-03-23,5557050,63,68,215,3.161764706,3.412698413
1665,2024-03-23,5557373,63,68,167,2.455882353,2.650793651
1666,2024-03-23,5557386,63,68,167,2.455882353,2.650793651
1667,2024-03-23,5557457,63,63,105,1.666666667,1.666666667
1668,2024-03-23,5557605,63,68,136,2,2.158730159
1669,2024-03-23,5507441,58,58,136,2.344827586,2.344827586
1670,2024-03-23,5552949,58,58,194,3.344827586,3.344827586
1671,2024-03-23,5553351,58,105,183,1.742857143,3.155172414
1672,2024-03-23,5554282,58,63,241,3.825396825,4.155172414
1673,2024-03-23,5554427,58,58,141,2.431034483,2.431034483
1674,2024-03-23,5555889,58,68,126,1.852941176,2.172413793
1675,2024-03-23,5555907,58,73,105,1.438356164,1.810344828
1676,2024-03-23,5556407,58,63,256,4.063492063,4.413793103
1677,2024-03-23,5556564,58,99,147,1.484848485,2.534482759
1678,2024-03-23,5556572,58,58,157,2.706896552,2.706896552
1679,2024-03-23,5556689,58,58,209,3.603448276,3.603448276
1680,2024-03-23,5556701,58,58,178,3.068965517,3.068965517
1681,2024-03-23,5556835,58,58,167,2.879310345,2.879310345
1682,2024-03-23,5557027,58,58,110,1.896551724,1.896551724
1683,2024-03-23,5557171,58,58,136,2.344827586,2.344827586
1684,2024-03-23,5557221,58,63,110,1.746031746,1.896551724
1685,2024-03-23,5557503,58,63,120,1.904761905,2.068965517
1686,2024-03-23,5557690,58,58,105,1.810344828,1.810344828
1687,2024-03-23,5557721,58,68,115,1.691176471,1.982758621
1688,2024-03-23,5543169,52,58,147,2.534482759,2.826923077
1689,2024-03-23,5550133,52,63,157,2.492063492,3.019230769
1690,2024-03-23,5552255,52,58,188,3.24137931,3.615384615
1691,2024-03-23,5552387,52,58,147,2.534482759,2.826923077
1692,2024-03-23,5552951,52,52,235,4.519230769,4.519230769
1693,2024-03-23,5553773,52,84,183,2.178571429,3.519230769
1694,2024-03-23,5555518,52,52,105,2.019230769,2.019230769
1695,2024-03-23,5556289,52,63,126,2,2.423076923
1696,2024-03-23,5556737,52,52,152,2.923076923,2.923076923
1697,2024-03-23,5556861,52,63,173,2.746031746,3.326923077
1698,2024-03-23,5557088,52,63,246,3.904761905,4.730769231
1699,2024-03-23,5557089,52,52,204,3.923076923,3.923076923
1700,2024-03-23,5557159,52,58,235,4.051724138,4.519230769
1701,2024-03-23,5557164,52,68,126,1.852941176,2.423076923
1702,2024-03-23,5557278,52,52,136,2.615384615,2.615384615
1703,2024-03-23,5557374,52,52,131,2.519230769,2.519230769
1704,2024-03-23,5557383,52,52,131,2.519230769,2.519230769
1705,2024-03-23,5557395,52,68,126,1.852941176,2.423076923
1706,2024-03-23,5557831,52,58,115,1.982758621,2.211538462
1707,2024-03-23,5514120,47,47,110,2.340425532,2.340425532
1708,2024-03-23,5520566,47,58,152,2.620689655,3.234042553
1709,2024-03-23,5535971,47,52,152,2.923076923,3.234042553
1710,2024-03-23,5549072,47,52,131,2.519230769,2.787234043
1711,2024-03-23,5550019,47,47,110,2.340425532,2.340425532
1712,2024-03-23,5550041,47,47,152,3.234042553,3.234042553
1713,2024-03-23,5552439,47,105,136,1.295238095,2.893617021
1714,2024-03-23,5552508,47,58,105,1.810344828,2.234042553
1715,2024-03-23,5552748,47,47,115,2.446808511,2.446808511
1716,2024-03-23,5553483,47,52,115,2.211538462,2.446808511
1717,2024-03-23,5553957,47,58,120,2.068965517,2.553191489
1718,2024-03-23,5554073,47,47,220,4.680851064,4.680851064
1719,2024-03-23,5554428,47,47,157,3.340425532,3.340425532
1720,2024-03-23,5554962,47,105,188,1.79047619,4
1721,2024-03-23,5555595,47,58,162,2.793103448,3.446808511
1722,2024-03-23,5555611,47,63,105,1.666666667,2.234042553
1723,2024-03-23,5555870,47,89,120,1.348314607,2.553191489
1724,2024-03-23,5556364,47,78,115,1.474358974,2.446808511
1725,2024-03-23,5556480,47,58,298,5.137931034,6.340425532
1726,2024-03-23,5556562,47,47,115,2.446808511,2.446808511
1727,2024-03-23,5556648,47,58,147,2.534482759,3.127659574
1728,2024-03-23,5557008,47,47,246,5.234042553,5.234042553
1729,2024-03-23,5557382,47,52,518,9.961538462,11.0212766
1730,2024-03-23,5557571,47,52,303,5.826923077,6.446808511
1731,2024-03-23,5557577,47,47,178,3.787234043,3.787234043
1732,2024-03-23,5557658,47,47,340,7.234042553,7.234042553
1733,2024-03-23,5537784,42,47,230,4.893617021,5.476190476
1734,2024-03-23,5548281,42,52,131,2.519230769,3.119047619
1735,2024-03-23,5551255,42,63,152,2.412698413,3.619047619
1736,2024-03-23,5552327,42,47,152,3.234042553,3.619047619
1737,2024-03-23,5553953,42,58,131,2.25862069,3.119047619
1738,2024-03-23,5554237,42,47,136,2.893617021,3.238095238
1739,2024-03-23,5554849,42,42,141,3.357142857,3.357142857
1740,2024-03-23,5555470,42,47,110,2.340425532,2.619047619
1741,2024-03-23,5555484,42,47,105,2.234042553,2.5
1742,2024-03-23,5555514,42,52,105,2.019230769,2.5
1743,2024-03-23,5555690,42,52,152,2.923076923,3.619047619
1744,2024-03-23,5556505,42,47,126,2.680851064,3
1745,2024-03-23,5556643,42,58,126,2.172413793,3
1746,2024-03-23,5556656,42,47,152,3.234042553,3.619047619
1747,2024-03-23,5556918,42,52,115,2.211538462,2.738095238
1748,2024-03-23,5556941,42,42,115,2.738095238,2.738095238
1749,2024-03-23,5557220,42,58,194,3.344827586,4.619047619
1750,2024-03-23,5557547,42,63,115,1.825396825,2.738095238
1751,2024-03-23,5557613,42,47,141,3,3.357142857
1752,2024-03-23,5557655,42,52,110,2.115384615,2.619047619
1753,2024-03-23,5557755,42,42,115,2.738095238,2.738095238
1754,2024-03-23,5495191,37,37,157,4.243243243,4.243243243
1755,2024-03-23,5498413,37,37,115,3.108108108,3.108108108
1756,2024-03-23,5508484,37,37,115,3.108108108,3.108108108
1757,2024-03-23,5550259,37,37,131,3.540540541,3.540540541
1758,2024-03-23,5553322,37,42,173,4.119047619,4.675675676
1759,2024-03-23,5553453,37,47,126,2.680851064,3.405405405
1760,2024-03-23,5554735,37,42,120,2.857142857,3.243243243
1761,2024-03-23,5555266,37,37,162,4.378378378,4.378378378
1762,2024-03-23,5555459,37,37,115,3.108108108,3.108108108
1763,2024-03-23,5556114,37,37,110,2.972972973,2.972972973
1764,2024-03-23,5556815,37,42,105,2.5,2.837837838
1765,2024-03-23,5556947,37,37,110,2.972972973,2.972972973
